,airport_min_dist,bus_line_min_dist,bus_st_count_100,bus_st_count_1000,bus_st_count_150,bus_st_count_200,bus_st_count_25,bus_st_count_250,bus_st_count_300,bus_st_count_50,bus_st_count_500,bus_st_min_dist,fire_count_100,fire_count_1000,fire_count_150,fire_count_200,fire_count_25,fire_count_250,fire_count_300,fire_count_50,fire_count_500,fire_min_dist,fw_exit_count_100,fw_exit_count_1000,fw_exit_count_150,fw_exit_count_200,fw_exit_count_25,fw_exit_count_250,fw_exit_count_300,fw_exit_count_50,fw_exit_count_500,fw_exit_min_dist,hosp_count_100,hosp_count_1000,hosp_count_150,hosp_count_200,hosp_count_25,hosp_count_250,hosp_count_300,hosp_count_50,hosp_count_500,hosp_min_dist,lat,lm_acc_hwy_min_dist,lng,maj_rd_min_dist,min_rd_min_dist,mul_ln_hwy_min_dist,num_rt_hwy_min_dist,pol_count_100,pol_count_1000,pol_count_150,pol_count_200,pol_count_25,pol_count_250,pol_count_300,pol_count_50,pol_count_500,pol_min_dist,rests_bars_count_100,rests_bars_count_1000,rests_bars_count_150,rests_bars_count_200,rests_bars_count_25,rests_bars_count_250,rests_bars_count_300,rests_bars_count_50,rests_bars_count_500,rests_bars_min_dist,sbwy_line_min_dist,sbwy_st_count_100,sbwy_st_count_1000,sbwy_st_count_150,sbwy_st_count_200,sbwy_st_count_25,sbwy_st_count_250,sbwy_st_count_300,sbwy_st_count_50,sbwy_st_count_500,sbwy_st_min_dist,train_line_min_dist,train_st_count_100,train_st_count_1000,train_st_count_150,train_st_count_200,train_st_count_25,train_st_count_250,train_st_count_300,train_st_count_50,train_st_count_500,train_st_min_dist
1607,4702.612733617625,350.20136912308857,0,36,0,0,0,0,0,0,9,336.15942737846655,0,1,0,0,0,0,0,0,1,420.86687189186136,0,0,0,0,0,0,0,0,0,4718.717484266046,0,0,0,0,0,0,0,0,0,3536.356385958757,42.404841807909605,2071.565775588651,-70.99722007722008,258.022086549974,28.669993994161977,334.35841416148645,662.4297341043607,0,1,0,0,0,0,0,0,1,396.772127937464,0,6,0,0,0,0,0,0,1,371.28256132509233,425.28518546855673,0,2,0,0,0,0,0,0,0,511.71727936325817,486.9063101431472,0,0,0,0,0,0,0,0,0,3157.4686036767894
1608,4690.048980864326,287.36326519472584,0,38,0,0,0,0,2,0,8,285.6099692140776,0,1,0,0,0,0,0,0,1,463.2374140687328,0,0,0,0,0,0,0,0,0,4678.4897865897165,0,0,0,0,0,0,0,0,0,3454.5623027318893,42.404841807909605,1989.1222863040548,-70.99822393822393,338.36790903125274,33.879591382198655,287.36453123191944,738.4252826838242,0,1,0,0,0,0,0,0,1,361.8970053880538,0,6,0,0,0,0,0,0,1,411.6357392716582,507.7343608505297,0,2,0,0,0,0,0,0,0,576.9383335503494,423.75314005188187,0,0,0,0,0,0,0,0,0,3079.5411006704308
1609,4678.912333390108,228.30507011007543,0,39,0,0,0,1,4,0,6,219.3378110202451,0,1,0,0,0,0,0,0,0,515.4680784870001,0,0,0,0,0,0,0,0,0,4639.386369057938,0,0,0,0,0,0,0,0,0,3372.809384124727,42.404841807909605,1906.695859634639,-70.9992277992278,272.7851551217414,14.267144019983327,228.30537354557774,815.7146426387407,0,1,0,0,0,0,0,0,1,343.75955150995964,0,6,0,0,0,0,0,0,1,463.3527361306222,590.1833463177057,0,1,0,0,0,0,0,0,0,646.1576082060064,360.3620933695095,0,0,0,0,0,0,0,0,0,3001.8660902067245
1610,4669.213002673552,168.13270052601496,0,38,0,2,0,3,4,0,9,168.23966510704182,0,1,0,0,0,0,0,0,0,574.8775854785893,0,0,0,0,0,0,0,0,0,4601.43589446804,0,0,0,0,0,0,0,0,0,3291.1006978149785,42.404841807909605,1824.288808404693,-71.00023166023166,195.807614451183,43.94945320510124,168.132694101404,893.9622995046872,0,1,0,0,0,0,0,0,1,345.00968355497076,0,5,0,0,0,0,0,0,0,523.0736745790286,672.6321418669658,0,1,0,0,0,0,0,0,0,718.2200329673221,287.00082348994675,0,0,0,0,0,0,0,0,0,2924.463691297139
1611,4660.959961774676,90.07707336930598,0,37,2,2,0,3,4,0,9,123.75533664244539,0,1,0,0,0,0,0,0,0,639.4682140839038,0,0,0,0,0,0,0,0,0,4564.667119491398,0,0,0,0,0,0,0,0,0,3209.439622128145,42.404841807909605,1741.9038825043015,-71.00123552123551,123.91192467047169,77.94898048374519,90.07696116652716,972.9370700332331,0,1,0,0,0,0,0,0,1,365.4484915617603,0,5,0,0,0,0,0,0,0,539.661720265269,755.0807474905977,0,1,0,0,0,0,0,0,0,792.3502533870225,208.32549135303705,0,0,0,0,0,0,0,0,0,2847.356136021781
1612,4654.160904648057,11.983405317160654,0,42,1,2,0,2,5,0,13,102.41076335122463,0,1,0,0,0,0,0,0,0,707.823011451616,0,0,0,0,0,0,0,0,0,4529.108824488243,0,0,0,0,0,0,0,0,0,3127.829886118179,42.404841807909605,1659.5443770582087,-71.00223938223937,60.410556301197815,50.463663323403146,11.983280257022189,999.1765404145632,0,1,0,0,0,0,0,0,1,402.1608931342621,0,6,0,0,0,0,0,0,0,546.3946674570863,837.5291631909604,0,1,0,0,0,0,0,0,0,868.0186515804876,144.78355198455048,0,0,0,0,0,0,0,0,0,2770.5680418401444
1613,4648.8222107970505,25.664789100605983,0,46,1,3,0,4,5,0,12,138.99619526773552,0,2,0,0,0,0,0,0,0,778.9516637317341,0,0,0,0,0,0,0,0,0,4494.789737886023,0,0,0,0,0,0,0,0,0,3046.275615967786,42.404841807909605,1577.2142743229083,-71.00324324324325,25.66483569510904,5.679428715277592,53.8745131283815,924.6136115038369,0,1,0,0,0,0,0,0,1,451.19179257864187,0,8,0,0,0,0,0,0,0,565.2589116337725,919.9773889624619,0,1,0,0,0,0,0,0,0,944.8557467068293,78.98118836877276,0,0,0,0,0,0,0,0,0,2694.1267247721985
1614,4644.948915653546,5.361990381458312,0,47,2,2,0,3,6,0,13,111.58022008387024,0,2,0,0,0,0,0,0,0,852.1598637972554,0,0,0,0,0,0,0,0,0,4461.738455250224,0,0,0,0,0,0,0,0,0,2964.781388908399,42.404841807909605,1494.9184322371461,-71.0042471042471,5.3620336910252195,54.20711131875291,66.17366731431416,848.3432038238091,0,1,0,0,0,0,0,0,0,508.9936631694366,0,7,0,0,0,0,0,0,0,595.1019122641588,1002.4254247995084,0,0,0,0,0,0,0,0,0,1022.598128201716,13.942701764587529,0,0,0,0,0,0,0,0,0,2618.0625602585665
1615,4642.544686984053,34.286642463876866,2,46,2,2,0,4,6,0,13,51.76149278206434,0,2,0,0,0,0,0,0,0,863.6822313599954,0,0,0,0,0,0,0,0,0,4429.983353226582,0,0,0,0,0,0,0,0,0,2883.352296075398,42.404841807909605,1412.6628384698254,-71.00525096525097,34.286786859375944,49.04544376301341,27.715352606415305,772.1935205240653,0,1,0,0,0,0,0,0,0,572.9179088916335,0,7,0,0,0,0,0,0,0,634.3761337109486,1084.8732707016325,0,0,0,0,0,0,0,0,0,1101.054053451692,31.061350905729746,0,0,0,0,0,0,0,0,0,2542.409399642685
1616,4641.611807598497,78.36635751279313,2,46,2,4,0,4,4,0,12,81.03987901373668,0,1,0,0,0,0,0,0,0,809.4827938693562,0,0,0,0,0,0,0,0,0,4399.552498636233,0,0,0,0,0,0,0,0,0,2801.994016108363,42.404841807909605,1330.4549581324222,-71.00625482625483,78.36637544158411,98.28577540371099,4.547723216826266,697.5228017840807,0,1,0,0,0,0,0,0,0,641.1358492798979,0,7,0,0,0,0,0,0,0,681.452871663321,1167.3209266651836,0,0,0,0,0,0,0,0,0,1180.0812143750304,78.38832482820851,0,0,0,0,0,0,0,0,0,2467.2050516883205
