,lat,lng,day,minute,hour,decibelMean,n_agg
322,35.582931018931625,-82.60684614254284,2,4.0,1,64.49377129390166,1
323,35.583057515356295,-82.60730112910514,6,43.0,21,67.68061691157983,1
324,35.58337851250962,-82.50805047122667,1,4.0,15,74.71446768919694,1
325,35.58376736238367,-82.58190478133989,4,50.0,18,61.717598492148475,2
326,35.58903955392129,-82.55814420067011,2,26.0,2,50.23994690024114,1
327,35.58924474291093,-82.558241682204,6,41.0,23,58.509499896774656,1
328,35.589505700000004,-82.564624,4,31.0,19,65.3628854118366,1
329,35.59015136,-82.55227578,5,53.0,11,77.41334428724042,1
330,35.59003526,-82.55208316,1,6.0,19,80.9277030834325,1
331,35.59076111,-82.55254646,6,5.0,0,64.44068132938628,1
332,35.59078855,-82.55227540000001,4,46.5,1,66.44099493721842,2
333,35.5905949,-82.55213702500001,0,55.0,10,68.08112175843637,2
334,35.590763200000005,-82.5520615,2,17.0,16,76.49792582099832,1
335,35.590755200000004,-82.5520535,2,35.0,18,83.50701412022649,1
336,35.59076757,-82.5520865,3,19.0,22,78.34398334017756,1
337,35.591393836609136,-82.55119223266699,5,25.0,2,85.6759988617842,1
338,35.59142512544271,-82.5512587162039,5,46.0,2,84.33503117858112,1
339,35.593215634947356,-82.54864479912824,3,59.0,14,58.45337877503048,1
340,35.5932653,-82.548878,0,5.0,15,49.297314847095926,1
341,35.593013225648804,-82.54878694653038,1,45.5,16,64.61926737614563,2
342,35.5932146,-82.5487137,1,52.0,18,56.042059087647154,1
343,35.5931514010067,-82.54864008780451,1,55.0,18,59.06855030056894,1
344,35.593723845722984,-82.54948976118986,1,38.0,17,77.42097647428324,1
345,35.59377604167498,-82.54812983803689,1,36.0,17,69.32010480386201,1
346,35.5952746,-82.5558116,3,15.0,23,65.6863014717044,1
347,35.594868007540306,-82.5517523676249,5,58.0,1,76.63734233746321,1
348,35.594924739595115,-82.55177923485873,3,29.0,17,77.70045091720705,1
349,35.59504793730829,-82.55166273986255,1,10.0,18,67.22753539419612,1
350,35.59488422989395,-82.55173613025964,3,44.0,19,80.15093319492307,1
351,35.59500656063,-82.55178005974815,2,14.0,20,81.52892746538737,1
352,35.59500702979509,-82.55178920783105,2,39.0,22,76.91235296746615,1
353,35.595497059730604,-82.54873275318137,1,22.0,20,69.13520485085971,1
354,35.59527934132592,-82.54801886283472,0,16.0,15,59.94757021569685,1
355,35.59586546,-82.55500847,1,20.0,19,79.67513302924384,1
356,35.595625107395264,-82.5486979910134,1,36.0,17,70.02730017082118,1
357,35.59559708651767,-82.54887236918887,1,40.0,17,66.93847189475633,2
358,35.59685901104244,-82.55983458082405,1,56.0,17,56.07353270580885,1
359,35.59708819418592,-82.55072634420033,3,21.0,1,70.85195034348786,1
360,35.59817612097137,-82.55243793235707,2,13.0,14,80.91775436504807,1
361,35.59902043986003,-82.55371710815041,5,44.0,18,70.8329761799193,1
362,35.5992803489569,-82.55412813232459,1,47.0,21,69.7237107474522,1
363,35.599038774417636,-82.54733723300303,1,42.0,21,67.89576545158239,1
364,35.60062401465662,-82.57336439572515,5,57.0,15,59.47836478293714,1
365,35.60076453726329,-82.5716918707663,5,52.0,15,43.818939786335505,1
366,35.60112037000768,-82.57082384087384,5,45.0,15,48.295918416980136,2
367,35.600623783371404,-82.52946427189059,4,41.0,17,55.914915818469154,1
368,35.6024426,-82.5732772,6,13.0,1,53.59835679036833,1
369,35.60164107478745,-82.57003158338605,5,36.0,15,48.060643084903916,1
370,35.60185833371766,-82.3335362692199,2,43.0,8,27.435178511209845,1
371,35.6025839,-82.5734591,5,51.0,19,71.3088734264656,1
372,35.60726805593409,-82.46977639392249,5,50.0,20,61.2693599737015,1
373,35.60768447300241,-82.46996181244799,4,56.0,0,43.8637991102974,1
374,35.607656918107274,-82.4698390969494,6,54.0,1,46.22141245871267,1
375,35.607713550928906,-82.46960096449939,1,19.0,4,43.25565188935954,1
376,35.60765553071342,-82.46983754580299,2,25.0,11,57.2857849014861,1
377,35.6076958851947,-82.46993781707859,6,37.0,15,60.66749725343024,1
378,35.60768295073701,-82.46995380414144,4,59.0,15,60.06713714342451,1
379,35.607657367033724,-82.46983110145449,5,6.0,16,58.919917540148354,1
380,35.60769321215415,-82.46993475445265,2,9.0,19,48.81770894733934,1
381,35.60767900624577,-82.46989080810638,5,48.5,20,60.41080621496039,2
382,35.607660310517275,-82.4698404740265,2,21.0,21,49.47454166259496,1
383,35.60767686689256,-82.46989230143808,5,31.5,21,68.80076037595911,4
384,35.60767685968018,-82.46989265648826,5,39.5,21,59.96208961557281,2
385,35.60760123466829,-82.46937117144304,5,38.0,21,58.36034171880794,1
386,35.61113772505277,-82.54667780044919,1,40.0,17,67.37755113489902,1
387,35.610801918732584,-82.54695531054115,1,27.5,20,73.7156196444482,2
388,35.61122432429982,-82.54680682862507,1,32.0,21,74.1423948372727,1
389,35.61122866466245,-82.54681621562338,1,58.0,21,77.38224111576099,1
390,35.61091464481838,-82.54682930194079,1,41.0,22,71.15464180971225,1
391,35.61123341444518,-82.54723409486245,1,5.0,23,70.32831892412425,1
392,35.62548024664525,-82.54534206894972,4,12.0,16,48.18228054154771,1
393,35.627101,-82.6010655,0,44.0,14,55.26780806188574,1
394,35.62711057773126,-82.55340060117139,2,54.0,14,71.51567982128729,1
395,35.643572757071546,-82.56765715615514,2,30.0,19,41.92978937932571,1
396,35.69184585943417,-82.66336038716383,4,58.0,20,39.00682479323368,1
397,35.71575091333253,-82.5906613136568,1,0.0,22,55.06411109938013,1
398,35.716429941788356,-82.58974970046378,5,59.0,11,63.89516525735072,1
399,35.71574915404846,-82.58896752063714,2,31.0,11,47.948914554754104,1
400,35.716123720421564,-82.5893794670633,1,52.0,21,77.46332811270895,1
401,35.728292802895425,-81.67552475709711,1,10.0,23,54.591909840374214,1
402,35.92663408,-78.81901807,5,55.0,14,64.41990895674881,1
403,35.93480770000001,-79.0280975,6,36.0,15,74.26759713053704,1
404,36.20146729055438,-115.3117613029809,6,29.0,13,56.70262472361353,1
405,36.219142352419254,-115.32518635530691,0,16.0,3,67.88471884889226,1
406,36.299453331191366,-115.28026504452829,5,3.0,16,75.03267972685148,1
407,36.298584505018134,-115.23839358251101,5,35.0,15,70.137905223739,1
408,36.29999195228918,-115.2804163378806,5,18.0,14,65.37760955501952,1
409,37.2281902,-80.40397940000001,0,54.0,18,37.5538170837532,1
410,37.30237658774463,-120.47282077186739,3,10.0,1,57.89003730593288,2
411,37.369768677074106,-79.25953245276688,0,42.0,13,71.8289239401499,1
412,37.4201702479187,-122.06290071917051,1,20.0,17,48.920587408530814,1
413,37.42016896708432,-122.06289546699188,1,13.0,21,63.249067250582954,1
414,37.6641149066348,-122.4431437306493,3,36.0,0,81.83455767563751,1
415,37.7361997,-122.4283251,2,56.0,14,67.8601784618799,1
416,37.75256997487575,-122.41382414101328,5,2.0,1,81.18618257690838,1
417,37.76114853102505,-122.44460474711138,3,55.0,20,48.02958983528861,1
418,37.76375962599198,-122.44054887510934,3,41.0,5,76.94885203910742,1
419,37.763628945721095,-122.44042578164715,0,6.0,22,55.279685334717804,1
420,37.76436907780917,-122.43291647852686,2,23.0,0,71.97226109526056,1
421,37.7846573,-122.39558295,1,44.0,23,77.03701620274754,2
422,37.7872756,-122.3989247,3,32.0,16,76.0253949008668,1
423,37.789164500000005,-122.40111759999999,1,55.0,23,78.23996195888849,1
424,37.78985720000001,-122.40077920000002,2,1.0,0,86.60681333397146,1
425,37.7903886,-122.40028390000002,3,22.0,16,74.48131249714288,1
426,37.7968376269916,-122.26540745247364,3,41.0,18,66.85737275746693,1
427,37.829085600000006,-122.26630039999999,2,50.0,19,82.86231767457264,1
428,37.828527,-122.26591,2,53.0,21,79.68638447715487,1
429,37.8357842,-122.2740163,0,50.0,5,75.2506329833804,1
430,37.835750399999995,-122.27403670000001,5,41.0,21,43.29522713412522,1
431,37.8419857,-122.257829,4,27.0,20,81.88725448188531,1
432,37.8432297,-122.2656957,0,14.0,13,38.610653240839646,1
433,37.8526969,-122.28449209999998,0,47.0,1,73.45203579651348,1
434,37.86392126999999,-122.58245349999996,1,45.0,3,63.54028158468749,1
435,37.8715657,-122.27001680000001,1,36.0,4,88.90269692515915,1
436,37.92720547099668,-122.0305560201766,1,33.0,18,63.492776762738345,1
437,38.01529885395377,-122.13056533458521,3,48.0,13,49.3399410249792,1
438,38.0149487109461,-122.13058551162436,1,52.0,17,43.30330470235555,1
439,38.01494087533789,-122.13062870835606,2,50.0,17,43.4416251447898,1
440,38.015104464344695,-122.13076206522999,0,2.5,18,42.17992935686138,2
441,38.015010661514395,-122.13074254621368,0,9.0,18,55.729984602749745,1
442,38.01500835682927,-122.13074323062723,0,46.0,18,48.65720322882901,1
443,38.01491587529379,-122.1308633339398,0,49.0,19,46.22501973173871,1
444,38.01494066170028,-122.13064228794329,1,58.0,19,52.343801778738715,1
445,38.015068625572866,-122.13074398780395,0,26.0,21,41.336941314350035,1
446,38.01587217956597,-122.58721411239596,1,55.0,19,54.22045517435354,1
447,38.015933996101865,-122.58721805189045,1,44.0,20,45.1420695238721,1
448,38.068828582799135,-122.23133769829029,4,57.0,17,66.4510973707374,1
449,38.224779924662215,-85.67013094551098,0,55.5,13,67.39172608272384,2
450,38.3969279,-85.3691797,5,12.0,18,60.71297597837211,1
451,38.43463633678707,-121.44071099359677,0,46.0,2,73.59843529698193,1
452,38.44796483860094,-121.85254012550381,5,52.0,2,60.11666436072653,1
453,38.448112600246965,-121.8526668955281,4,16.0,5,49.811831655011574,2
454,38.448100229761046,-121.8525050115975,5,17.0,5,47.78238317359284,1
455,38.44798082955037,-121.85268639598213,5,0.0,7,58.39818029392957,1
456,38.44815731526694,-121.85260582726221,5,49.0,18,38.76990649527062,1
457,38.4480628144528,-121.85249173626778,6,20.0,0,72.37485659473515,1
458,38.44814306128625,-121.85238976042886,0,41.0,0,68.50630519804231,1
