,lat,lng,day,minute,hour,decibelMean,n_agg
113,42.311943233333345,-71.08588546666667,4,42.0,12,70.23409123204661,3
114,42.3123543,-71.0852225,4,45.0,12,75.53102538288745,1
115,42.3123959,-71.0848283,0,58.0,12,71.78539879352752,1
116,42.312834388615855,-71.11724291934736,5,47.0,0,42.131508759564944,1
117,42.3132342,-71.091189,6,14.0,14,73.4388135492323,1
118,42.3133188,-71.0890399,6,52.0,9,70.52489221490526,1
119,42.3132005,-71.08904009999998,6,57.0,9,73.65625618973709,1
120,42.3132651,-71.0890969,6,7.0,10,67.95853108430494,1
121,42.3133092090909,-71.08904333636364,6,15.545454545454545,10,65.30392036160214,11
122,42.313277157142856,-71.08909148571428,6,27.857142857142854,10,63.874057575748004,7
123,42.3132991,-71.089138,6,37.0,11,58.37113884738943,1
124,42.313323100000005,-71.0891282,6,4.5,12,64.53874548394685,4
125,42.313339833333345,-71.0890215,0,20.33333333333333,12,59.79722664090867,3
126,42.313201275,-71.0889964,4,18.5,12,69.27830561588948,4
127,42.31328377272728,-71.08906275454545,6,14.454545454545455,12,68.60886714335881,11
128,42.313302475,-71.089005575,0,27.75,12,61.217372767801294,4
129,42.31326206,-71.08916307999998,4,34.8,12,70.95756744520077,5
130,42.31327975,-71.08906440000001,5,31.25,12,68.1493934513817,4
131,42.31324519090909,-71.08905174545455,6,29.0,12,69.59730127671325,11
132,42.313231111111115,-71.08905175555556,4,43.0,12,69.5691120182195,9
133,42.31318125,-71.0889411,5,43.0,12,72.62418043301565,2
134,42.313263166666665,-71.08904079999999,6,42.66666666666666,12,68.84121228699887,6
135,42.313248175,-71.08909882500002,4,56.5,12,69.35111603465435,4
136,42.3132618,-71.08903360000002,4,3.8333333333333335,13,64.63036585690186,6
137,42.31327433333335,-71.0891035666667,6,6.333333333333332,13,66.15877630330185,3
138,42.313311382352936,-71.08908355294116,4,14.294117647058822,13,66.42813237139639,17
139,42.31320428,-71.08897434,5,17.0,13,70.62200993190106,5
140,42.31327475,-71.08910911666669,6,13.833333333333336,13,65.91913585602079,6
141,42.3132542,-71.0891598,3,37.0,13,73.4131440348264,1
142,42.313324,-71.08913307142858,4,31.57142857142857,13,60.264667362833954,7
143,42.31329453333333,-71.089055,5,32.0,13,70.95985052286814,3
144,42.31329972,-71.08910376000001,6,29.8,13,65.599578198216,5
145,42.3133474,-71.08933145,3,47.5,13,69.21118907913538,2
146,42.3133254,-71.08913658333334,4,41.66666666666666,13,57.57612339208945,6
147,42.31329623333335,-71.08905258333334,5,45.66666666666666,13,69.95900486617066,6
148,42.31323195,-71.08902040000002,6,45.2,13,67.99673827164614,10
149,42.313206533333336,-71.08897996666666,5,57.33333333333334,13,60.83618945058405,3
150,42.31328805,-71.08910159999999,6,56.5,13,64.66986955566918,2
151,42.3133083,-71.08904749999998,5,2.0,14,59.33934733619994,1
152,42.3131728,-71.0890026,6,0.0,14,69.73256817149813,1
153,42.313302,-71.089099,6,16.0,14,63.007187731008045,1
154,42.3128911,-71.0883189,1,20.0,12,70.98608372762446,1
155,42.31271646666666,-71.0878675,4,33.666666666666664,12,69.03147935557554,3
156,42.312635625,-71.08770452499998,6,34.5,12,70.72822686286574,4
157,42.312704775,-71.0877181,0,42.25,12,71.13769808843514,4
158,42.31296270000001,-71.0881343,1,57.0,13,70.64747223942558,1
159,42.3131908,-71.0867286,4,6.0,12,73.27477977539839,1
160,42.3125492,-71.0874337,0,43.0,12,71.75259006634369,1
161,42.31296295,-71.08493812500002,4,49.75,12,73.84530996248836,4
162,42.31296470000001,-71.084786,0,0.0,13,71.92555552630186,1
163,42.3139724,-71.08918685,4,31.5,12,71.95634974489582,2
164,42.3137318,-71.0890359,3,3.0,13,69.9783787691272,1
165,42.31387285,-71.08909885,4,4.5,13,73.54658608398853,2
166,42.3141067,-71.08816340000001,4,17.0,12,71.5364104996537,2
167,42.3144591,-71.08821999999998,4,30.0,12,70.50144685747117,1
168,42.31442365,-71.08840615,0,13.5,13,71.51096279384981,2
169,42.3144738,-71.0882717,3,32.0,13,69.96519456168011,1
170,42.313933350000006,-71.08610055,4,56.5,12,71.94589893790655,2
171,42.31375985,-71.08532225,4,54.5,12,71.41182530953944,2
172,42.3141171,-71.05436834999998,6,47.5,12,66.27336260197865,2
173,42.3149191,-71.0883214,4,24.0,12,73.25278726602815,1
174,42.315448,-71.08755959999998,3,10.0,13,72.42437274911069,1
175,42.31486320000001,-71.08804509999999,3,31.0,13,72.79961817194159,1
176,42.31479915,-71.08788365000002,1,50.0,13,72.46472857355997,2
177,42.3152167,-71.0877345,3,40.0,13,75.40163670045408,1
178,42.31509751063478,-71.0727023654838,1,58.0,10,58.474306993164156,1
179,42.3153814560665,-71.03954053881513,1,18.0,19,67.45873099396825,1
180,42.3159622289752,-71.10986358688322,1,58.0,10,70.17711562457723,2
