,lat,lng
0,42.28338478817852,-71.04993752386535
1,42.28377335011924,-71.16154613904139
2,42.283523756488776,-71.0830969669894
3,42.2838287095273,-71.16157729641941
4,42.283484512941534,-71.05570630828427
5,42.28366621917642,-71.05564495809793
6,42.28403234344148,-71.15688566405139
7,42.28390957724654,-71.04693650824336
8,42.2559210991556,-71.00886684612634
9,42.25632203503999,-71.0989276628317
10,42.256158657698,-71.04609362066287
11,42.256460314188075,-71.12596067595457
12,42.256032620046206,-71.00699845578959
13,42.25631294194029,-71.04592258424488
14,42.256279792944184,-71.03347726420581
15,42.256185945942946,-71.00711545583758
16,42.256354762933285,-71.03369849715611
17,42.25660444410026,-71.09877836929631
18,42.25670386526963,-71.12390745515548
19,42.25624264553891,-70.99607750540132
20,42.25626716454819,-70.99617718172206
21,42.25629655114547,-70.96958843031607
22,42.25642215629971,-70.96974386728698
23,42.25724318089095,-71.16195081694046
24,42.256844673132754,-71.0352705922332
25,42.25724601646172,-71.14649576152966
26,42.257266290701395,-71.12679399455793
27,42.25695806532965,-71.03565953304505
28,42.257388509445796,-71.14635597177625
29,42.2570948747483,-71.04361768900722
30,42.257464677950026,-71.14500079187043
31,42.25739088846387,-71.11980729089119
32,42.25757096064894,-71.14522940854809
33,42.25754918737658,-71.11952267367582
34,42.25728055222052,-71.04286341131397
35,42.2572400022983,-71.01122000202335
36,42.25737658074507,-71.04265690357026
37,42.257869385348755,-71.16803660640451
38,42.257307913280655,-71.00800773178258
39,42.257470297590345,-71.03738997652549
40,42.25719459312654,-70.97069078163247
41,42.2573760567073,-71.01138036815613
42,42.25798240537808,-71.16122525692826
43,42.25758000027801,-71.0377400009921
44,42.25746983113505,-71.0081298837283
45,42.25732333410987,-70.97085515431309
46,42.2579782484142,-71.12359250261058
47,42.25769053174592,-71.04176725052972
48,42.25799999970495,-71.08104000137958
49,42.258329169476184,-71.16058328559839
50,42.25791944528762,-71.03928583807316
51,42.2581146894946,-71.08099496784152
52,42.25799522914471,-71.03967715035903
53,42.25836705066523,-71.14012140526722
54,42.25844618222895,-71.14026280106722
55,42.25815291301054,-71.05120534247945
56,42.2582687677845,-71.0805103310979
57,42.25816853478944,-71.05087620903808
58,42.25821700280807,-71.04986777849403
59,42.2582287353408,-71.04962180889184
60,42.257934226159755,-70.97184903989505
61,42.25842000186433,-71.08148000616126
62,42.25805165786558,-70.97213587578449
63,42.258520001300944,-71.08117000149038
64,42.25824256503575,-71.00868532151135
65,42.25845080123035,-71.06000299279428
66,42.25845080123035,-71.06000299279428
67,42.258793362803,-71.11794624358602
68,42.25883266194129,-71.11791373677073
69,42.258322370667734,-70.9732584088331
70,42.25895100258303,-71.12335956314811
71,42.258369998682085,-70.9735300019304
72,42.25865045148944,-71.0318530749563
73,42.258995313435854,-71.125164270274
74,42.25874414368422,-71.04263242459396
75,42.25863421714635,-71.01235886730454
76,42.25885566826375,-71.04608746552643
77,42.25927737205037,-71.15938092652594
78,42.258600010156286,-70.97501577077021
79,42.258935350412486,-71.0458627933081
80,42.25864000369946,-70.97523000620292
81,42.2592959747358,-71.14549113406125
82,42.25925145687347,-71.12599646300687
83,42.25935712129842,-71.14545690630474
84,42.25896136900013,-71.03161170571659
85,42.258742574523296,-70.97589701160216
86,42.259145015532575,-71.0418083461057
87,42.25931565171544,-71.0844802543027
88,42.2592330025094,-71.04415324128001
89,42.25909270676601,-71.00933451867475
90,42.259331398051174,-71.04441881680698
91,42.259508042861675,-71.08086488129473
92,42.25925200627138,-71.00946391871004
93,42.25969298549147,-71.08082234368389
94,42.25959649636512,-71.03081420410221
95,42.25959773369172,-71.01336966026747
96,42.2596699997245,-71.03064000105059
97,42.28104480390301,-71.06211096186088
98,42.28132628568216,-71.13363132272549
99,42.28105165661669,-71.04800848658799
100,42.28144153490189,-71.1596825107642
101,42.28144153490189,-71.1596825107642
102,42.281159310164966,-71.07090749287843
103,42.28146624790883,-71.13348048473229
104,42.28112177051714,-71.03582433771003
105,42.28117158823569,-71.0478248214365
106,42.28132512596582,-71.07097942278125
107,42.28177909279786,-71.168881404092
108,42.2816344539144,-71.08715450974559
109,42.28176084627235,-71.12233548823677
110,42.281667801329746,-71.08695346328243
111,42.28172862643533,-71.08709560820017
112,42.28148630853089,-71.0240970926763
113,42.28188098589788,-71.12252000727752
114,42.28168305176112,-71.06001530904271
115,42.28202215422582,-71.15777690685688
116,42.282051577499516,-71.15044791876737
117,42.28174924202511,-71.05979180093789
118,42.28211827106675,-71.1690554728482
119,42.28209249511917,-71.15052243201079
120,42.281669969890245,-71.02414045553027
121,42.2819030638704,-71.07121980918662
122,42.28211962742074,-71.13278427815332
123,42.28176876712752,-71.0356698268686
124,42.2819363325071,-71.06535574184724
125,42.28196437361277,-71.05903063724818
126,42.28225587358698,-71.13264038568512
127,42.28207430111414,-71.07127462233208
128,42.28205446055762,-71.06532170860277
129,42.2824439578205,-71.1607266279299
130,42.282233260748924,-71.08630584866451
131,42.28215738297139,-71.05834993684866
132,42.28228894583192,-71.09198921029619
133,42.282528810962575,-71.16077748538288
134,42.282400046943366,-71.118865585865
135,42.282446370426435,-71.11474148011511
136,42.28239509799112,-71.09217633158727
137,42.28245765462851,-71.05564650072866
138,42.282487903194415,-71.05566026049603
139,42.28250820057382,-71.04720372197673
140,42.28250820057382,-71.04720372197673
141,42.28255406737842,-71.05673956942901
142,42.28268101327795,-71.0852602715848
143,42.28284500267919,-71.12389439763456
144,42.28285480342798,-71.08887185790475
145,42.28308117345498,-71.15721095755481
146,42.28299821836627,-71.12404087198098
147,42.28289387898002,-71.08890296133785
148,42.28282007406438,-71.05585362014972
149,42.28283128144025,-71.05438251574147
150,42.28308279254525,-71.11898493324482
151,42.283306089040885,-71.16942263260941
152,42.28338777530227,-71.16944806869876
153,42.2833351225993,-71.13147600011827
154,42.283167398461806,-71.0714058628545
155,42.283473217311894,-71.13132792536648
156,42.28357361147638,-71.14934505110362
157,42.283268972230125,-71.05165455917626
158,42.283623730731634,-71.1492862127653
159,42.2834367708188,-71.07145737533314
160,42.283496290786694,-71.08316887099343
161,42.25637636763351,-71.16319829727648
162,42.25592916352239,-71.03242228596886
163,42.25625533136118,-71.12065256758754
164,42.25629486052916,-71.12603451196705
165,42.283936684190294,-71.04655196309938
166,42.2841091692798,-71.09142219420114
167,42.28385931709204,-71.02457694496255
168,42.284119841417514,-71.09160268874955
169,42.28422415278213,-71.11241953887317
170,42.28419614202442,-71.09117139823907
171,42.28417237137183,-71.08136519658147
172,42.284208060360456,-71.08127060859633
173,42.2843655246354,-71.12497683198929
174,42.28450330149392,-71.16972293386516
175,42.28416809896338,-71.06393913130792
176,42.284410986489384,-71.1250315089119
177,42.28404203554525,-71.02461269276746
178,42.2846479084012,-71.16241866630969
179,42.284687296045384,-71.16246415640393
180,42.28453485229269,-71.09210387883206
181,42.28455978695669,-71.07152331382191
182,42.284738215474704,-71.11167425490135
183,42.28462553238992,-71.0714952721382
184,42.30422168052373,-71.08218790485233
185,42.304140356232125,-71.05919779343671
186,42.304273272900964,-71.08239910307432
187,42.304387670511844,-71.11470327658563
188,42.304263071333104,-71.06969864242784
189,42.304471347834244,-71.12477206936273
190,42.3043056381634,-71.06963798880902
191,42.304513975143635,-71.124640863799
192,42.30431783317089,-71.05915617503898
193,42.30473940490628,-71.10920441747393
194,42.30473940490628,-71.10920441747393
195,42.30521464494107,-71.19380350479608
196,42.30484344239147,-71.07385250105168
197,42.304930990067916,-71.07429667955995
198,42.305023183127986,-71.07576910207348
199,42.30547721100519,-71.19408696268276
200,42.30518012253646,-71.09470727982948
201,42.30518012253646,-71.09470727982948
202,42.305156751043846,-71.07666581362253
203,42.305269533776375,-71.08036229827493
204,42.30526132148346,-71.06826807959855
205,42.305425825284296,-71.1085198085832
206,42.30544310228326,-71.08029788377083
207,42.30548320538617,-71.08048332547462
208,42.305492491916645,-71.08062981300533
209,42.3057202202042,-71.147804151073
210,42.30546821800228,-71.06798310367638
211,42.30556467075078,-71.08537223078078
212,42.30578082863487,-71.14768125275378
213,42.30560824637259,-71.0846924510098
214,42.305835165884965,-71.12430077342779
215,42.30586253010604,-71.12440863145704
216,42.3062833606802,-71.2056527211144
217,42.30593043056823,-71.08445995270571
218,42.30592760341818,-71.07808982037388
219,42.305892609893796,-71.05881793463544
220,42.30597250145521,-71.07815678952694
221,42.306143155201134,-71.11502099842647
222,42.30642300908742,-71.20569357278164
223,42.30609842072493,-71.07808045878349
224,42.30613799405947,-71.08139842541827
225,42.306081235371025,-71.05877569295842
226,42.30618015510526,-71.07831167907014
227,42.306160112390074,-71.0671054276505
228,42.30626904496864,-71.07856705651903
229,42.3063085495879,-71.08159447670936
230,42.306700048415834,-71.19522868695094
231,42.306296678658285,-71.06695052246147
232,42.285174197796955,-71.02482367762919
233,42.28539294967137,-71.08046841959946
234,42.28559059381956,-71.12905818491808
235,42.28539404445469,-71.07116548344088
236,42.28534449935132,-71.0550410095907
237,42.28558562699781,-71.11011664935269
238,42.285531644214736,-71.09091801162688
239,42.28547572316783,-71.0711595736578
240,42.28554388309124,-71.08034254271578
241,42.285725205396446,-71.1290471498307
242,42.28576474893054,-71.12893385788004
243,42.28582610674225,-71.1477636217631
244,42.28589662587198,-71.16384444132774
245,42.2859386118884,-71.16389262810148
246,42.28597248494635,-71.1706587666705
247,42.28597248494635,-71.1706587666705
248,42.28598427783561,-71.14797070030704
249,42.28598817776634,-71.14789896981361
250,42.28590428652746,-71.10980229667541
251,42.28604180264903,-71.14508996104308
252,42.28604472988022,-71.14501199022976
253,42.28609294743536,-71.15505566946945
254,42.28607795589793,-71.14340150915217
255,42.28608006159481,-71.14331245100074
256,42.23357796015214,-70.94484223394934
257,42.234612484786915,-71.18326880933698
258,42.23393000255378,-70.98026000616133
259,42.234394251093455,-71.06994572728857
260,42.23460205730486,-71.06989060277144
261,42.234395359082754,-70.99937681822777
262,42.23461366511568,-71.02856251439958
263,42.23452392437685,-70.99953496757153
264,42.23497497205388,-71.11106652453407
265,42.234619099096214,-71.01167149033598
266,42.23454472087652,-70.97780063151905
267,42.2347876981834,-71.02854550666808
268,42.234585154718786,-70.97784884137376
269,42.23513510409879,-71.11096055691802
270,42.234764688058355,-71.01181683119682
271,42.2349026713819,-71.00575230960034
272,42.234625595672235,-70.94449279731298
273,42.2349774297915,-71.00570918052064
274,42.23478786520238,-70.9444004105205
275,42.23568956912261,-71.0697017532567
276,42.23547702512431,-71.00069659385697
277,42.23587886820479,-71.06968693292758
278,42.23577910478022,-71.02835825018695
279,42.235910000068465,-71.02815000423978
280,42.23601738222869,-71.0012137937558
281,42.236328505070205,-71.01338743518038
282,42.2363937361056,-71.00487777667843
283,42.23632185952795,-70.98120476326471
284,42.23646410546869,-71.0135351103905
285,42.23647548775377,-70.98110214993187
286,42.28490031630141,-71.14781469261912
287,42.28490031630141,-71.14781469261912
288,42.284784820447335,-71.11138273028405
289,42.284677953242245,-71.06459281386243
290,42.28503853306471,-71.1565338003916
291,42.28501781540695,-71.11896127925125
292,42.28506263526901,-71.11883730982392
293,42.28511153292941,-71.1259992955736
294,42.28506763610944,-71.0929578988008
295,42.28538131455817,-71.16844743772948
296,42.28511018981654,-71.05513217639154
297,42.28499300091449,-71.02478900353834
298,42.33681892942341,-71.09804249857459
299,42.33686023970602,-71.10948061324555
300,42.336913771777695,-71.10942410317197
301,42.33706054998371,-71.15215133461086
302,42.33669975476481,-71.04758934407374
303,42.336891815384604,-71.08479251305799
304,42.337049999534756,-71.12645000568955
305,42.3367993265508,-71.05303368142859
306,42.33702790652725,-71.09384053788754
307,42.33690037716613,-71.04789729916102
308,42.33737390274147,-71.12678180923774
309,42.33715495466544,-71.05527318786716
310,42.33728020137451,-71.08409419615728
311,42.33730673638919,-71.0758545174758
312,42.337271409355125,-71.05545049776302
313,42.337370593612626,-71.07212442140468
314,42.337461522535385,-71.09500726570641
315,42.337493921182414,-71.0951158428132
316,42.33737150782597,-71.03548738282134
317,42.337546883609164,-71.07551817118882
318,42.337530193336846,-71.06783668839422
319,42.337692212998476,-71.10495074231378
320,42.33759658865559,-71.07209747217236
321,42.2498140121568,-71.01284475599068
322,42.25022849450489,-71.11713184726767
323,42.250050681616585,-71.06346448330945
324,42.24976282199805,-70.99301657327727
325,42.250257607418774,-71.10211356126558
326,42.24992000197628,-70.9971600047329
327,42.24991999846801,-70.99688999981363
328,42.25062520063975,-71.17034187271533
329,42.250014742623975,-70.99594225723797
330,42.250141729108186,-71.0253096830757
331,42.25016444634153,-71.02538777392238
332,42.250257100471586,-70.998277640831
333,42.250328774479506,-70.99850265614074
334,42.25084685915613,-71.11678482825721
335,42.250479765273965,-71.01491386250815
336,42.25085637698427,-71.11162541832651
337,42.250440797171095,-70.99834505393392
338,42.25057193522817,-71.0151588456072
339,42.250791573869364,-71.06073249763219
340,42.250396681590324,-70.9636772214492
341,42.25083090850851,-71.06040415175504
342,42.25082785875311,-71.05844179509492
343,42.25110771958188,-71.1204914801842
344,42.25095815637105,-71.07368140706956
345,42.250942242880924,-71.05787043886954
346,42.2509799996567,-71.05725426345909
347,42.25079515750598,-71.00013759549067
348,42.251074647278735,-71.03849583770975
349,42.251017660073224,-71.01602678519897
350,42.251017660073224,-71.01602678519897
351,42.251465977514655,-71.11567415185435
352,42.25161989349279,-71.11958500356594
353,42.25106374253143,-70.96314967413603
354,42.25142990479361,-71.03648624982853
355,42.25152053674337,-71.05516215843178
356,42.251477898702234,-71.03652864375076
357,42.29899213637662,-71.06375075852462
358,42.299038740073684,-71.06401961741686
359,42.29963257605792,-71.19694957884323
360,42.2996640305506,-71.19681510955229
361,42.29927663253736,-71.07356289704795
362,42.29917000013423,-71.01535000421238
363,42.29947441596796,-71.07375283611415
364,42.29951128521071,-71.06483256994187
365,42.29982624566961,-71.15550795918593
366,42.29999289900535,-71.18790178421031
367,42.29996656550623,-71.15535679260938
368,42.29980121851723,-71.06212192911974
369,42.29984154636096,-71.06540032351143
370,42.300402052515366,-71.18824655481545
371,42.30022231856074,-71.12769758591955
372,42.30037476094489,-71.16980607759238
373,42.300197218916665,-71.10636756970624
374,42.3002727709867,-71.12780948414668
375,42.30000099903748,-71.01153400398864
376,42.30043785025294,-71.11353910903452
377,42.30043785025294,-71.11353910903452
378,42.30037468018301,-71.06630753912314
379,42.300605349404776,-71.10729936226208
380,42.3005452573699,-71.08601935885419
381,42.300736122666045,-71.11435200317595
382,42.30065582233903,-71.06005279552328
383,42.300834119816884,-71.10242684169522
384,42.30084113078228,-71.10237360303593
385,42.3007799111617,-71.07578218884169
386,42.300853644070244,-71.07594049437185
387,42.30112187947793,-71.1540361473381
388,42.30103460731194,-71.10714679724909
389,42.30089391544368,-71.06717971749282
390,42.30129244329826,-71.15382655933783
391,42.301206759953295,-71.11171000943064
392,42.3008746650339,-71.01371753879705
393,42.3011143036529,-71.06754670462853
394,42.30142697906626,-71.06808522926242
395,42.301410385406804,-71.05983735856009
396,42.30162690630385,-71.0597732503419
397,42.30206015412558,-71.18994551429908
398,42.30211743851284,-71.19001272809055
399,42.301801760264674,-71.08578023651437
400,42.30186107331296,-71.08665484131562
401,42.30221974330729,-71.06941813214151
402,42.302317968431275,-71.08653524892631
403,42.302337200059604,-71.06961419204342
404,42.30265245019404,-71.15216947344099
405,42.30265245019404,-71.15216947344099
406,42.302798975946004,-71.19119580219412
407,42.302887534442526,-71.19131108295949
408,42.30276571008096,-71.12534455642303
409,42.302735691103344,-71.11114364252842
410,42.302706470560885,-71.08471015263625
411,42.302777979156,-71.08526938134987
412,42.30293734572028,-71.12535481269728
413,42.3030038885527,-71.07074862347069
414,42.30309628998039,-71.0859248785193
415,42.30343221096274,-71.19194737349707
416,42.30348408075137,-71.19200621691013
417,42.303274385758,-71.08530159754372
418,42.30325173010295,-71.07844086629875
419,42.30338796371077,-71.07853393000724
420,42.30343949670654,-71.083547531026
421,42.30349431974507,-71.08490283930925
422,42.30346055230465,-71.07151368362096
423,42.30347913137891,-71.07138732095673
424,42.30348821105824,-71.0715587578803
425,42.30353014748445,-71.07134523982597
426,42.303735603470344,-71.11470195910849
427,42.3042851110321,-71.15021051795948
428,42.30442172575283,-71.15004674925854
429,42.31876700950472,-71.06921034758551
430,42.31887593166008,-71.09525499755807
431,42.31874430653773,-71.0567250598979
432,42.31892506818462,-71.09520672390424
433,42.31900483383353,-71.11200480754087
434,42.31929598811055,-71.19432535196142
435,42.31930873335167,-71.1815270526567
436,42.319361541225845,-71.19431728598344
437,42.31937565785777,-71.1793312347345
438,42.31914746687196,-71.0777500286178
439,42.31914746687196,-71.0777500286178
440,42.31921259569671,-71.08601209788151
441,42.31921259569671,-71.08601209788151
442,42.319441963967165,-71.09829301178014
443,42.31936294547279,-71.04682645049951
444,42.31939057971312,-71.04656429013309
445,42.319637993889245,-71.11165326715722
446,42.31965243093283,-71.09841467815899
447,42.31991387735253,-71.0814059473806
448,42.319929448391456,-71.08157270209611
449,42.31998591746007,-71.0941249473659
450,42.3200499039577,-71.11127260547957
451,42.31991762276658,-71.05676396299518
452,42.320400847228015,-71.20519339220702
453,42.32012688317162,-71.09397456489066
454,42.32001865489646,-71.05991388683282
455,42.320028542170895,-71.05999553542608
456,42.32009186983111,-71.0712031627377
457,42.32009186983111,-71.0712031627377
458,42.320519768138475,-71.20500446986622
459,42.32002254051481,-71.04874696011771
460,42.34775491567037,-71.08553787006187
461,42.3481427934272,-71.20668810767998
462,42.34785236253217,-71.08801633382606
463,42.34785236253217,-71.08801633382606
464,42.34809746820394,-71.14967608299774
465,42.348301294711256,-71.18802134010207
466,42.34825242294424,-71.14981553355415
467,42.348020127111894,-71.0502743111818
468,42.34827761225587,-71.1059171127622
469,42.348416754449126,-71.12945005191357
470,42.34832139579675,-71.09739248249764
471,42.3482201884609,-71.06764795920168
472,42.3485199992053,-71.12951000041885
473,42.34833772748055,-71.0762651477613
474,42.34841680864756,-71.09729428659111
475,42.36083501444801,-71.20024081598683
476,42.36084665474972,-71.20018368728446
477,42.360926745240185,-71.20012926401671
478,42.36060979006232,-71.09400212166103
479,42.36069739094846,-71.11857507241402
480,42.36098833228672,-71.2001605121415
481,42.3607673365904,-71.1186474494824
482,42.36070186789153,-71.09576615769092
483,42.36080137047035,-71.10440156508909
484,42.36078508114011,-71.09591207475135
485,42.36100040889752,-71.10898232217313
486,42.360987824330344,-71.06168735030083
487,42.3614509148537,-71.19703697146292
488,42.361503184817636,-71.19680105235294
489,42.361121395095964,-71.05754155311418
490,42.361155279347514,-71.0625521470918
491,42.36080195682204,-70.97087439000639
492,42.36172805053063,-71.19552109690628
493,42.36159737465711,-71.14514347333336
494,42.361516092404436,-71.10842840595967
495,42.36096929815164,-70.97080899642694
496,42.36187843031209,-71.19447989023654
497,42.361937434498124,-71.19417250183561
498,42.36169533374331,-71.11346178619412
499,42.36168199189358,-71.10825416330614
500,42.36181432764112,-71.14400014842106
501,42.36187866572377,-71.13039376369835
502,42.36187866572377,-71.13039376369835
503,42.355316091251986,-71.13327478654709
504,42.35549996237661,-71.19197751009115
505,42.35555127146795,-71.19173762987998
506,42.35544190203713,-71.14631632991458
507,42.35549646912046,-71.16235554334084
508,42.35549646912046,-71.16235554334084
509,42.35547783570524,-71.1464587926193
510,42.35559807607521,-71.18230964795508
511,42.35559807607521,-71.18230964795508
512,42.35568615870275,-71.20894594770516
513,42.355394563479564,-71.11009250810795
514,42.355497352815924,-71.13286069642479
515,42.355752017371955,-71.2089741172697
516,42.376650243453504,-71.06595685115205
517,42.23729566016245,-71.1319679289515
518,42.236831118426394,-71.00460228593262
519,42.23658564445656,-70.94426520446801
520,42.23686758234746,-71.00190248803199
521,42.23679699171383,-70.98066371976579
522,42.23675956487353,-70.94432753963363
523,42.23697143198604,-70.98087113190874
524,42.23728037589502,-71.0262190939202
525,42.23750823513706,-71.02588623565178
526,42.23802960696997,-71.13254552328239
527,42.23827891645237,-71.13569436689264
528,42.23827891645237,-71.13569436689264
529,42.23797668049071,-71.01506872998455
530,42.23794473892987,-71.0039222387847
531,42.23802027822892,-71.0151139032597
532,42.237769666866804,-70.94456613322173
533,42.23807013284265,-71.00289747306508
534,42.23877596392,-71.18101588240343
535,42.23843807009735,-71.06956449816985
536,42.23884596647045,-71.18097995442203
537,42.23797000281725,-70.9445370007119
538,42.238415327519604,-71.02545837165917
539,42.238415327519604,-71.02545837165917
540,42.238632032630306,-71.06955614526791
541,42.238992243581905,-71.13806842695004
542,42.23904164032513,-71.13821649170912
543,42.238596047196516,-71.00330306292726
544,42.23910765620581,-71.13223638678852
545,42.23863881987791,-71.00347880567327
546,42.23856620905752,-70.98326982156402
547,42.239262381872834,-71.1320920958165
548,42.23920025682614,-71.10847860234061
549,42.23881309016149,-71.00336823835353
550,42.23884208094881,-70.98373788837843
551,42.23935745402024,-71.1083829050926
552,42.23909892547293,-71.02535861928804
553,42.23926170931459,-71.02522293929854
554,42.239214861541356,-71.00718280667733
555,42.23971819044212,-71.14029390693186
556,42.23985499470042,-71.1407037332185
557,42.23947685959019,-71.01656090822514
558,42.239241601396614,-70.94454212236845
559,42.24010501990016,-71.1357451392153
560,42.2396968632942,-71.0167924854738
561,42.23965215808414,-71.00324000112492
562,42.239696999748105,-71.00635400236801
563,42.23943040319009,-70.94448320219394
564,42.24033069801139,-71.13562160381089
565,42.23989119144429,-70.9839278672917
566,42.24038699201869,-71.06948201111737
567,42.240772238371505,-71.14345355926362
568,42.240772238371505,-71.14345355926362
569,42.240572075560806,-71.0694765277697
570,42.24035200146968,-70.98388700307818
571,42.24056214278006,-71.02417611464719
572,42.240423708696355,-70.98738876692619
573,42.240603002427406,-71.00588400117505
574,42.2407219627665,-71.02404533117284
575,42.24066838327126,-71.0059400430054
576,42.240716338765544,-71.00611520035555
577,42.240793180640374,-71.00591853303207
578,42.240555466370424,-70.94413459915057
579,42.24085338654235,-71.00864335588177
580,42.240907817613596,-71.00888019947648
581,42.240966885923726,-71.01880836879262
582,42.240848194458486,-70.98885594891979
583,42.24066000038157,-70.94411000095886
584,42.24090391166837,-70.98906368744238
585,42.24102000039049,-71.00340000317603
586,42.24126344131385,-71.01961204607524
587,42.24170716202405,-71.1307053323959
588,42.24170716202405,-71.1307053323959
589,42.24123666808753,-71.00344111151072
590,42.24186621252921,-71.17838106850837
591,42.241220809409086,-70.99068499501662
592,42.241220809409086,-70.99068499501662
593,42.24141421560977,-71.02315987878441
594,42.24154730456209,-71.02289986919322
595,42.24198628681539,-71.13465200744781
596,42.24155388393188,-71.01150989596483
597,42.24155388393188,-71.01150989596483
598,42.24150214817461,-70.99203552199684
599,42.24192299866079,-71.02157000554232
600,42.24190256965246,-71.01297381455373
601,42.24248497811615,-71.17784080460497
602,42.24194761694598,-71.0214447554391
603,42.24243319543321,-71.1470706496258
604,42.24243319543321,-71.1470706496258
605,42.24184160052958,-70.9838218932022
606,42.24200610888201,-71.0134369258925
607,42.24196432202702,-71.0035500025791
608,42.24171673924898,-70.94401497508804
609,42.24173395075386,-70.94408898218903
610,42.24200921355438,-71.003550003529
611,42.24198550814197,-70.9782201815649
612,42.24198550814197,-70.9782201815649
613,42.24210953503203,-70.99426098507632
614,42.24264162313848,-71.13430907477931
615,42.24210699948946,-70.98318000054428
616,42.24210699948946,-70.98318000054428
617,42.24218686948205,-70.99448378083127
618,42.24280315067468,-71.12623066221936
619,42.24224500595777,-70.98090486921404
620,42.24225000073424,-70.98065124586122
621,42.24228246471975,-70.98378983219935
622,42.22024700634148,-70.99546026655842
623,42.22045479779641,-71.02364367815059
624,42.22042454497852,-70.99549961685366
625,42.22113003031719,-71.18771023104587
626,42.221199534890346,-71.18769691504792
627,42.220740003726874,-71.00399000084532
628,42.22075605826583,-70.96924147675293
629,42.22095264985384,-71.00405474286723
630,42.220891776042656,-70.96923909418989
631,42.222278469047254,-71.18746696022129
632,42.222350648123175,-71.18745321264346
633,42.221593355737205,-70.96909800696601
634,42.22190088582555,-70.99574152333172
635,42.222095699479326,-70.99577838090832
636,42.2219302083477,-70.94883515179421
637,42.22209554944545,-70.94874566774287
638,42.22278017203452,-71.00464600880515
639,42.22268464842582,-70.94857874132056
640,42.222959450700486,-71.00470546807985
641,42.22392004897112,-71.18712998976052
642,42.22340187945533,-70.94845758532024
643,42.2241069437387,-71.07065928656503
644,42.2238990014077,-70.99656500425802
645,42.22429100106024,-71.07067509895374
646,42.22413746474003,-71.00504700142744
647,42.22418899934163,-71.00504500378156
648,42.22483715495156,-71.18691601421105
649,42.22417537294031,-70.9690378910123
650,42.22513431847532,-71.18685410301893
651,42.22462788248893,-70.99658207376523
652,42.224600435496896,-70.9690891918471
653,42.22522450828408,-70.94913355023749
654,42.22522450828408,-70.94913355023749
655,42.22542171207987,-70.96921002795422
656,42.22620031155306,-71.11642312481551
657,42.22562413493956,-70.96923753013756
658,42.22591268282926,-71.03184318697299
659,42.22637451400068,-71.11631411187668
660,42.226611825091496,-71.18655526595192
661,42.22570681863595,-70.94068470061062
662,42.22612645072827,-71.03194525857678
663,42.2263301624985,-71.07085588516216
664,42.22590001936122,-70.94089194334886
665,42.226904896269744,-71.18649098884042
666,42.22657415516365,-71.07087379561715
667,42.22627341015759,-70.99298660056144
668,42.2263700043651,-70.99277876361612
669,42.22695120293288,-70.99090156813199
670,42.22702283312512,-70.99068910628269
671,42.226988353914855,-70.94963281743506
672,42.226999999250715,-70.9497300064757
673,42.22700598427009,-70.94744876591807
674,42.227164325099174,-70.96958258477763
675,42.22734212136341,-70.96965801593015
676,42.227876271860936,-71.03148366724677
677,42.227652061304326,-70.94696635643061
678,42.22863155457779,-71.18607097434429
