,lat,lng,day,minute,hour,loudness,city,n_agg
550,42.37037480090304,-71.0355447850293,3,15.107843137254902,4,32.84313725490196,boston,816
551,42.37024953000001,-71.03564553999999,0,29.894736842105264,4,26.263157894736842,boston,19
552,42.37033607000001,-71.0356071200003,2,30.610294117647058,4,27.08578431372549,boston,408
553,42.37038268999932,-71.03555657000068,3,29.986746987951808,4,34.83373493975903,boston,830
554,42.37024952999999,-71.03564553999998,0,43.12903225806452,4,28.129032258064516,boston,31
555,42.370336070000064,-71.03560712000018,2,43.51973684210526,4,27.138157894736842,boston,152
556,42.37038268999963,-71.03555657000042,3,45.98192771084337,4,26.004016064257026,boston,498
557,42.37024953,-71.03564554,0,56.142857142857146,4,21.285714285714285,boston,7
558,42.37033038920861,-71.03557061795216,2,57.75471698113208,4,26.5188679245283,boston,106
559,42.370382690000035,-71.03555657000024,3,55.97674418604651,4,29.844961240310077,boston,387
560,42.37024952999999,-71.03564553999998,0,2.5,5,29.90625,boston,32
561,42.3703295900001,-71.03556546999987,2,3.3046875,5,25.3984375,boston,128
562,42.37038258043411,-71.0355568022489,3,3.398026315789474,5,25.960526315789473,boston,304
563,42.37024952999996,-71.03564554000003,0,17.875,5,30.791666666666668,boston,48
564,42.37031329824689,-71.03554282673679,2,15.7680608365019,5,30.40684410646388,boston,263
565,42.370365798543695,-71.03559243594283,3,14.455965909090908,5,30.09659090909091,boston,704
566,42.37024952999994,-71.03564553999992,0,28.511363636363637,5,27.977272727272727,boston,88
567,42.370325224219606,-71.03558177047475,2,31.524590163934427,5,30.37704918032787,boston,183
568,42.37036577999975,-71.03559248000062,3,29.388961892247043,5,27.540078843626805,boston,761
569,42.37024953000001,-71.03564554,0,46.06666666666667,5,27.8,boston,15
570,42.37033135999994,-71.03561301999986,2,41.83,5,26.38616,boston,100
571,42.370365779999794,-71.03559247999958,3,44.32754342431762,5,24.666612903225804,boston,403
572,42.37024953000001,-71.03564554,0,57.46666666666667,5,24.4736,boston,15
573,42.370331359999945,-71.03561301999989,2,56.13333333333333,5,24.813333333333333,boston,75
574,42.370365779999794,-71.0355924799996,3,55.92893401015228,5,30.8016116751269,boston,394
575,42.37024952999995,-71.03564554000002,0,4.737704918032787,6,28.862475409836062,boston,61
576,42.37033135999992,-71.03561301999984,2,4.833333333333333,6,27.251230769230762,boston,156
577,42.37036573768392,-71.03559260261184,3,4.359223300970874,6,29.653977346278317,boston,309
578,42.37024953000001,-71.03564553999998,0,10.19047619047619,6,31.476190476190474,boston,21
579,42.37033135999992,-71.03561301999984,2,13.572192513368984,6,23.441299465240643,boston,187
580,42.37035252375724,-71.03563097379299,3,15.110091743119266,6,29.3299501965924,boston,763
581,42.37024953000001,-71.03564553999999,0,30.789473684210527,6,32.10526315789474,boston,19
582,42.37032550690193,-71.0356100688064,2,30.367781155015198,6,27.534954407294833,boston,329
583,42.37035251000001,-71.03563102000038,3,30.093023255813954,6,28.20572450805009,boston,559
584,42.37024953000001,-71.03564553999998,0,47.285714285714285,6,33.0,boston,21
585,42.37017541995474,-71.03553771423533,2,44.70748299319728,6,28.13605442176871,boston,294
586,42.370352296201716,-71.03563216742728,3,44.24007220216607,6,27.315884476534297,boston,554
