,airport_min_dist,bus_line_min_dist,bus_st_count_100,bus_st_count_1000,bus_st_count_150,bus_st_count_200,bus_st_count_25,bus_st_count_250,bus_st_count_300,bus_st_count_50,bus_st_count_500,bus_st_min_dist,fire_count_100,fire_count_1000,fire_count_150,fire_count_200,fire_count_25,fire_count_250,fire_count_300,fire_count_50,fire_count_500,fire_min_dist,fw_exit_count_100,fw_exit_count_1000,fw_exit_count_150,fw_exit_count_200,fw_exit_count_25,fw_exit_count_250,fw_exit_count_300,fw_exit_count_50,fw_exit_count_500,fw_exit_min_dist,hosp_count_100,hosp_count_1000,hosp_count_150,hosp_count_200,hosp_count_25,hosp_count_250,hosp_count_300,hosp_count_50,hosp_count_500,hosp_min_dist,lat,lm_acc_hwy_min_dist,lng,maj_rd_min_dist,min_rd_min_dist,mul_ln_hwy_min_dist,num_rt_hwy_min_dist,parkname,pol_count_100,pol_count_1000,pol_count_150,pol_count_200,pol_count_25,pol_count_250,pol_count_300,pol_count_50,pol_count_500,pol_min_dist,rests_bars_count_100,rests_bars_count_1000,rests_bars_count_150,rests_bars_count_200,rests_bars_count_25,rests_bars_count_250,rests_bars_count_300,rests_bars_count_50,rests_bars_count_500,rests_bars_min_dist,sbwy_line_min_dist,sbwy_st_count_100,sbwy_st_count_1000,sbwy_st_count_150,sbwy_st_count_200,sbwy_st_count_25,sbwy_st_count_250,sbwy_st_count_300,sbwy_st_count_50,sbwy_st_count_500,sbwy_st_min_dist,train_line_min_dist,train_st_count_100,train_st_count_1000,train_st_count_150,train_st_count_200,train_st_count_25,train_st_count_250,train_st_count_300,train_st_count_50,train_st_count_500,train_st_min_dist
107,8057.922328,120.7555487,0,106,2,7,0,10,12,0,25,140.6905958,0,2,0,0,0,0,0,0,0,854.9915463,0,0,0,0,0,0,0,0,0,1726.438875,0,1,0,0,0,0,0,0,0,941.8586095,42.38274,789.2351161,-71.10055,116.3596784,4.769094054,747.8071623,1667.757991,Somerville Community Path,0,1,0,0,0,0,0,0,0,788.0249905,0,31,0,1,0,2,3,0,8,172.9958431,1748.877832,0,0,0,0,0,0,0,0,0,1649.637688,285.5683281,0,0,0,0,0,0,0,0,0,1667.974132
108,7719.186144,49.36557823,2,94,6,8,0,11,12,0,25,60.02256832,0,2,0,0,0,0,0,0,0,571.732232,0,0,0,0,0,0,0,0,0,2121.064189,0,1,0,0,0,0,0,0,0,800.4237376,42.36835009,1345.556489,-71.09982491,49.36569968,51.46138853,1360.887936,457.5369461,Edward Sennott Park,0,0,0,0,0,0,0,0,0,1149.503528,0,49,0,1,0,1,1,0,10,162.2648805,474.5614658,0,1,0,0,0,0,0,0,1,461.6031956,883.0255656,0,0,0,0,0,0,0,0,0,2300.372531
109,7301.924267,73.34998517,0,71,2,2,0,4,10,0,15,122.9654465,0,2,0,0,0,0,0,0,0,558.085233,0,0,0,0,0,0,0,0,0,2148.982341,0,0,0,0,0,0,0,0,0,1225.701772,42.36617969,1311.089053,-71.09493016,73.3500614,24.38012613,966.7995582,520.8169879,Greene Rose Heritage Park,0,1,0,0,0,0,0,0,0,749.1985767,0,48,0,0,0,0,2,0,13,290.8021922,344.9749358,0,2,0,0,0,0,0,0,0,737.3166173,523.0333006,0,0,0,0,0,0,0,0,0,2108.798967
110,7694.128595,17.98322341,2,65,2,4,0,4,5,1,16,44.98471343,1,2,1,1,0,1,1,1,1,46.04253266,0,0,0,0,0,0,0,0,0,1844.157233,0,0,0,0,0,0,0,0,0,1324.647403,42.36329572,1368.990088,-71.09978874,18.36280526,92.48407331,838.7523593,17.98313222,Jill Brown-Rhone Park,0,0,0,0,0,0,0,0,0,1221.56125,0,32,5,10,0,13,15,0,20,100.5204333,13.97153765,0,1,0,0,0,0,0,0,1,409.0124139,478.8999776,0,0,0,0,0,0,0,0,0,1739.230225
111,9559.401136,86.43610024,0,50,4,4,0,5,8,0,19,100.4061924,0,1,0,0,0,0,0,0,0,552.3237085,0,0,0,0,0,0,0,0,0,2207.92644,0,0,0,0,0,0,0,0,0,1143.300364,42.376855,727.3146717,-71.120943,86.91084037,97.58968722,86.09333842,93.9343799,Cambridge Common Park,0,0,0,0,0,0,0,0,0,2378.471238,0,43,0,0,0,0,3,0,19,272.8809182,88.07513972,0,1,0,0,0,0,0,0,1,355.9086257,1142.395288,0,0,0,0,0,0,0,0,0,1275.755238
112,8590.509359,151.7835768,0,74,0,4,0,4,4,0,12,162.9205214,0,3,0,0,0,0,0,0,1,496.7048124,0,0,0,0,0,0,0,0,0,1439.822021,0,1,0,0,0,0,0,0,0,943.2849525,42.36758217,627.5424649,-71.1104954,248.6083254,5.136874225,1267.566728,150.3528196,Franklin Street Park,0,0,0,0,0,0,0,0,0,1983.048795,0,45,1,2,0,4,6,0,10,146.9046719,147.8106514,0,2,0,0,0,0,0,0,0,598.7662047,1117.302659,0,0,0,0,0,0,0,0,0,2229.102887
113,10064.93692,148.6638105,0,41,0,0,0,1,3,0,15,220.6104273,0,1,0,0,0,0,0,0,0,965.2328822,0,0,0,0,0,0,0,0,0,2106.469742,0,1,0,0,0,0,0,0,0,606.7605222,42.37584686,328.5029687,-71.12735748,85.70325758,13.28106454,547.544594,203.6954846,Longfellow Park,0,0,0,0,0,0,0,0,0,2323.793566,0,37,0,0,0,0,1,0,4,282.4679987,628.238327,0,1,0,0,0,0,0,0,0,724.7709269,1512.613672,0,0,0,0,0,0,0,0,0,1529.637278
114,10613.04838,237.3102415,0,26,0,0,0,2,2,0,7,245.6796892,0,0,0,0,0,0,0,0,0,1291.815988,0,0,0,0,0,0,0,0,0,1173.252631,0,1,0,0,0,0,0,0,0,951.0463263,42.36536163,812.3721667,-71.13518715,41.85059476,1.398332105,839.9440798,919.7683724,Herter Park,0,0,0,0,0,0,0,0,0,1067.921429,0,5,0,0,0,0,1,0,3,277.4359644,1628.078553,0,0,0,0,0,0,0,0,0,1650.890241,943.5717193,0,1,0,0,0,0,0,0,0,968.4088906
115,12746.01848,9.324763761,0,31,3,3,0,4,4,0,8,127.8393642,0,1,0,0,0,0,0,0,0,830.8719477,0,0,0,0,0,0,0,0,0,2197.213455,0,0,0,0,0,0,0,0,0,1852.313334,42.3631163,601.9898797,-71.1611148,9.324716005,40.85290281,461.9267578,421.6256927,Arsenal Park,0,0,0,0,0,0,0,0,0,1270.808003,0,10,0,0,0,0,0,0,3,464.6419133,2559.331435,0,0,0,0,0,0,0,0,0,2355.692188,635.3835447,0,0,0,0,0,0,0,0,0,1928.794454
116,18630.86212,3.852363471,0,0,0,0,0,0,0,0,0,10413.46176,0,0,0,0,0,0,0,0,0,10513.30502,0,0,0,0,0,0,0,0,0,11579.71845,0,0,0,0,0,0,0,0,0,11076.2297,42.5223822,10589.59318,-71.07713708,10379.1596,10373.13492,10600.52325,10531.63402,Lake Quannapowitt,0,0,0,0,0,0,0,0,0,10631.82967,0,0,0,0,0,0,0,0,0,7481.912488,9442.694472,0,0,0,0,0,0,0,0,0,10644.36906,10378.03242,0,0,0,0,0,0,0,0,0,10643.88659
117,3973.569881,146.016408,0,29,1,2,0,2,3,0,4,145.3716655,0,0,0,0,0,0,0,0,0,1006.513342,0,0,0,0,0,0,0,0,0,1502.564307,0,0,0,0,0,0,0,0,0,2150.972016,42.3781883,244.4221894,-71.0501016,209.2535572,14.0588951,763.9691104,797.6440897,Mayor Thomas M. Menino Park,0,0,0,0,0,0,0,0,0,1223.508374,0,5,0,0,0,0,0,0,1,411.9801988,1347.646554,0,0,0,0,0,0,0,0,0,1339.529401,1315.178352,0,0,0,0,0,0,0,0,0,1622.030453
118,5154.692748,181.4658836,0,24,0,0,0,0,0,0,0,560.1973022,0,2,0,0,0,0,0,0,0,732.1887051,0,2,0,0,0,0,1,0,1,252.5456859,0,3,0,0,0,0,0,0,0,786.3918396,42.37027335,13.07239288,-71.06820464,68.2544636,18.43833108,333.6045247,327.1426473,Lynch Family Skatepark,0,1,0,0,0,0,0,0,1,383.6495352,0,9,0,0,0,0,0,0,0,601.8835445,221.9274411,0,4,0,0,0,0,0,0,2,394.0470027,51.17052553,0,10,0,0,0,0,0,0,0,655.9370432
119,10366.33904,552.5598431,0,53,0,0,0,0,0,0,0,546.2318151,0,2,0,0,0,0,0,0,1,308.4891445,0,0,0,0,0,0,0,0,0,1672.734928,0,0,0,0,0,0,0,0,0,1520.822126,42.3868088,1516.710082,-71.12810612,541.2877101,40.52256141,644.0599203,1042.994285,Raymond Park,0,0,0,0,0,0,0,0,0,3071.471791,0,24,0,0,0,0,0,0,1,400.3910611,728.9330206,0,1,0,0,0,0,0,0,0,759.249513,333.7922104,0,2,0,0,0,0,0,0,0,737.2965345
120,20525.59515,18.32397727,0,0,0,0,0,0,0,0,0,3662.541308,0,0,0,0,0,0,0,0,0,5609.066115,0,0,0,0,0,0,0,0,0,4440.690755,0,0,0,0,0,0,0,0,0,9982.875292,42.397104,4092.114817,-71.251352,3404.712865,3407.967788,4625.409576,3718.745496,Prospect Hill Park,0,0,0,0,0,0,0,0,0,5059.955018,0,0,0,0,0,0,0,0,0,2288.712218,6632.861628,0,0,0,0,0,0,0,0,0,8952.178604,3781.922623,0,0,0,0,0,0,0,0,0,5111.988011
121,22155.14858,1452.471242,0,0,0,0,0,0,0,0,0,15497.43088,0,0,0,0,0,0,0,0,0,16277.14149,0,0,0,0,0,0,0,0,0,22550.49057,0,0,0,0,0,0,0,0,0,19759.45794,42.53477,16936.24553,-70.86939,14808.08425,15335.37595,14925.01958,16836.91193,Salem Willows Park,0,0,0,0,0,0,0,0,0,16618.93478,0,0,0,0,0,0,0,0,0,2519.976862,16815.73552,0,0,0,0,0,0,0,0,0,16815.73563,15147.56591,0,0,0,0,0,0,0,0,0,20528.00193
122,11723.7506,466.3610175,0,39,0,0,0,0,0,0,6,452.9987543,0,0,0,0,0,0,0,0,0,1026.018686,0,0,0,0,0,0,0,0,0,1711.794371,0,0,0,0,0,0,0,0,0,2392.89867,42.41141726,1623.425367,-71.13293409,321.6586504,18.5915657,277.6582787,163.2875702,Alewife Brook Greenway,0,0,0,0,0,0,0,0,0,1811.466296,0,4,0,0,0,0,0,0,0,658.9301348,1502.300333,0,0,0,0,0,0,0,0,0,1851.958464,780.6334884,0,0,0,0,0,0,0,0,0,1151.689175
123,23664.98047,1433.306397,0,0,0,0,0,0,0,0,0,16985.10993,0,0,0,0,0,0,0,0,0,17766.01905,0,0,0,0,0,0,0,0,0,24051.16412,0,0,0,0,0,0,0,0,0,21205.10333,42.546835,18376.81801,-70.860873,16299.21934,16820.51141,16413.65262,18308.8486,Lynch Park,0,0,0,0,0,0,0,0,0,18114.06952,0,0,0,0,0,0,0,0,0,3908.224042,18309.72721,0,0,0,0,0,0,0,0,0,18309.72732,16631.2562,0,0,0,0,0,0,0,0,0,22000.43358
124,9959.352721,60.77971659,5,68,9,11,0,14,14,0,20,62.40689798,0,2,0,0,0,0,0,0,0,863.2872686,0,0,0,0,0,0,0,0,0,1706.677837,0,0,0,0,0,0,0,0,0,2854.403669,42.40051657,1503.569257,-71.11626148,60.77951499,70.28687096,1100.721815,1320.693156,Powderhouse Square / Powderhouse Park,0,0,0,0,0,0,0,0,0,1570.580869,0,44,2,2,0,2,2,0,7,101.9827922,569.9081385,0,1,0,0,0,0,0,0,0,645.5065691,365.1267812,0,0,0,0,0,0,0,0,0,1370.881144
125,10558.60852,39.91807572,2,72,2,4,0,5,9,1,23,43.0876955,0,1,0,0,0,0,0,0,1,376.5909512,0,0,0,0,0,0,0,0,0,1467.850347,0,0,0,0,0,0,0,0,0,2982.745019,42.39978661,1403.080623,-71.12463983,39.91802006,48.57597579,519.2202121,865.898635,Hodgkins-Curtin Park,0,0,0,0,0,0,0,0,0,2149.131608,0,44,3,4,0,4,5,0,13,104.9314056,275.4112765,0,1,0,0,0,0,0,0,1,390.9890465,1032.210583,0,0,0,0,0,0,0,0,0,1336.454509
126,12726.55197,466.3316216,0,0,0,0,0,0,0,0,0,6257.407338,0,0,0,0,0,0,0,0,0,7012.422597,0,0,0,0,0,0,0,0,0,13155.77937,0,0,0,0,0,0,0,0,0,10866.0317,42.4620209,8196.066026,-70.9284897,5543.275042,6123.851452,5687.859642,7678.706251,Red Rock Park,0,0,0,0,0,0,0,0,0,7287.302506,0,0,0,0,0,0,0,0,0,1577.231066,7493.284222,0,0,0,0,0,0,0,0,0,7493.284318,5965.045974,0,0,0,0,0,0,0,0,0,11366.72177
127,9694.274695,213.8051492,0,44,0,0,0,3,4,0,13,220.0823391,0,1,0,0,0,0,0,0,0,796.4386484,0,0,0,0,0,0,0,0,0,1727.88026,0,0,0,0,0,0,0,0,0,2144.971992,42.42766971,1443.582438,-71.0855341,59.9369404,97.18345834,510.7050481,220.4353978,Fellsmere Park,0,0,0,0,0,0,0,0,0,1030.695771,0,6,0,0,0,0,0,0,0,777.2229847,940.5721509,0,1,0,0,0,0,0,0,0,931.1381284,944.3577303,0,1,0,0,0,0,0,0,0,935.5707368
128,35392.56182,8262.128674,0,0,0,0,0,0,0,0,0,18293.11868,0,0,0,0,0,0,0,0,0,20820.04245,0,0,0,0,0,0,0,0,0,19376.64786,0,0,0,0,0,0,0,0,0,24277.3432,42.5547665,19083.69682,-71.3500727,18312.30439,18201.88643,22246.82919,18270.25756,Great Brook Farm State Park,0,0,0,0,0,0,0,0,0,22161.76116,0,0,0,0,0,0,0,0,0,15419.45802,24558.02974,0,0,0,0,0,0,0,0,0,24558.02974,22069.54655,0,0,0,0,0,0,0,0,0,22721.79778
129,20059.88917,183.6168528,0,0,0,0,0,0,0,0,0,13346.48316,0,0,0,0,0,0,0,0,0,14127.50271,0,0,0,0,0,0,0,0,0,20419.53574,0,0,0,0,0,0,0,0,0,17593.59491,42.52088012,14770.9828,-70.8878921,12661.24645,13181.89268,12775.13026,14674.89353,Salem Maritime National Historic Site,0,0,0,0,0,0,0,0,0,14477.8203,0,1,0,0,0,0,0,0,0,615.8712443,14672.80425,0,0,0,0,0,0,0,0,0,14672.80436,12992.7892,0,0,0,0,0,0,0,0,0,18366.34085
130,9879.427317,29.74776961,0,0,0,0,0,0,0,0,0,1246.646476,0,0,0,0,0,0,0,0,0,1308.975011,0,0,0,0,0,0,0,0,0,3748.800725,0,0,0,0,0,0,0,0,0,3976.881921,42.439841,3205.216813,-71.066943,1204.454978,1207.279066,1549.883212,1539.345143,Pine Banks Park,0,0,0,0,0,0,0,0,0,1542.564873,0,1,0,1,0,1,1,0,1,170.4132613,411.6410155,0,0,0,0,0,0,0,0,0,1592.975974,1311.587228,0,0,0,0,0,0,0,0,0,1590.71117
131,14324.40044,536.2318139,0,0,0,0,0,0,0,0,0,1368.161402,0,0,0,0,0,0,0,0,0,2394.309253,0,0,0,0,0,0,0,0,0,4089.323437,0,0,0,0,0,0,0,0,0,3239.134138,42.44003657,3721.679183,-71.14597801,1229.504144,1237.550051,2576.624502,1358.007198,Mystic Lakes - Sandy Beach,0,0,0,0,0,0,0,0,0,2363.674069,0,0,0,0,0,0,0,0,0,2260.066947,4750.89589,0,0,0,0,0,0,0,0,0,4888.753386,1263.702027,0,0,0,0,0,0,0,0,0,2275.813918
132,16505.66554,376.3808683,0,23,0,0,0,0,0,0,5,375.2827057,0,0,0,0,0,0,0,0,0,1512.848805,0,0,0,0,0,0,0,0,0,1581.066589,0,0,0,0,0,0,0,0,0,6180.405212,42.42824435,1571.987745,-71.18653569,25.1756367,4.245320048,3083.872582,915.9384447,Arlington Reservoir Beach,0,0,0,0,0,0,0,0,0,2994.678635,0,5,0,0,0,0,0,0,1,479.7109028,5111.265202,0,0,0,0,0,0,0,0,0,5111.265199,3645.11917,0,0,0,0,0,0,0,0,0,3686.824885
