,name,lat,lng
211,The Industry,42.28395,-71.0553
212,Pho 2000,42.30231,-71.05987
213,Tavolo,42.283936680018,-71.064666135917
214,Oasis Vegan Veggie Parlor,42.2996327702416,-71.0738489759062
215,Ali's Roti Restaurant,42.2837699,-71.09133
216,Tres Gatos,42.31907,-71.11164
217,Ula Café,42.314698524785,-71.104042767564
218,Fiore's Bakery,42.307928,-71.115828
219,El Oriental De Cuba,42.3206854,-71.1105299
220,The Dogwood,42.3002121,-71.1132266
221,Vee Vee,42.3100254,-71.115372
222,JP Licks,42.312815,-71.114091
223,Village Sushi & Grill,42.2865022,-71.1300103
224,Birch Street Bistro,42.28674,-71.1299
225,Tasty Thai,42.28644,-71.13697
226,Phu-Ket Thai Restaurant,42.2860934,-71.154627
227,Somtum Modern Thai Cuisine,42.28539,-71.15584
228,The Real Deal,42.2856992820842,-71.1557437866334
229,The Squealing Pig,42.28596,-71.15582
230,Jim's Deli & Restaurant,42.3492849,-71.154215
231,Mighty Subs,42.30382,-71.22133
232,McKenna's Cafe,42.31154,-71.05395
233,dbar,42.3084,-71.05803
234,The Blarney Stone,42.2993708,-71.0606029
235,Pho Le,42.3043608,-71.0590262
236,Pho Hoa Restaurant,42.3038677039571,-71.0592090686476
237,Orinoco,42.33892,-71.07596
238,JP Seafood Cafe,42.310854779926,-71.1144268512726
239,Blue Nile Restaurant,42.3222166667864,-71.1093228658511
240,Soup Shack,42.30996,-71.1156
241,Exodus Bagels,42.30946,-71.10423
242,Bukhara Indian Bistro,42.30059,-71.11276
243,Chilacates Mexican Street Food,42.3128114640713,-71.1140305548906
244,Tikki Masala,42.300319,-71.112884
245,Galway House,42.311373891743,-71.114338487506
246,Zaftigs Delicatessen - Brookline,42.343860473774,-71.123682211138
247,The Publick House,42.3394130267999,-71.1367036548893
248,Ganko Ittetsu Ramen,42.343347,-71.1234952
249,Genki Ya - Brookline,42.344925,-71.126758
250,Misono,42.2963127599112,-71.1569080341349
251,Dorado Tacos & Cemitas,42.34529,-71.12661
252,Putterham Grille,42.3036429481198,-71.152104452745
253,The Capital Grille,42.319210523384,-71.1776752153702
254,Little Big Diner,42.3303609976712,-71.194781139493
255,Walnut Grille,42.3206878490803,-71.2054405430208
256,Lee's Burger Place,42.3307251,-71.1922025
